Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1598313600,2020-08-25T00:00:00,11.75323886,3.653971774,6.885236617,103.0288918,32.03071657,60.35598419
1598400000,2020-08-26T00:00:00,11.85852343,3.68670376,6.946914015,103.9518164,32.31764516,60.89664826
1598486400,2020-08-27T00:00:00,11.71577143,3.642323502,6.863287594,102.7004523,31.92860782,60.16357905
1598572800,2020-08-28T00:00:00,11.74504129,3.692139905,6.931336474,102.9570319,32.36529841,60.76009553
1598659200,2020-08-29T00:00:00,11.80401538,3.74694477,7.011478035,103.4739988,32.84571786,61.46261646
1598745600,2020-08-30T00:00:00,11.40818537,3.655609013,6.819254433,100.0041529,32.04506861,59.77758436
1598832000,2020-08-31T00:00:00,11.31960289,3.665539037,6.814204025,99.22763891,32.1321152,59.73331248
1598918400,2020-09-01T00:00:00,11.50708441,3.762293885,6.972125399,100.8711019,32.98026819,61.11765125
1599004800,2020-09-02T00:00:00,11.41532753,3.769738205,6.96334163,100.0667611,33.0455251,61.04065273
1599091200,2020-09-03T00:00:00,11.31167763,3.769738205,6.942906545,99.1581661,33.0455251,60.86151877
1599177600,2020-09-04T00:00:00,10.99902484,3.665543301,6.751005823,96.41745174,32.13215257,59.17931705
1599264000,2020-09-05T00:00:00,10.94319307,3.646936763,6.716737276,95.92803045,31.96904767,58.87891896
1599350400,2020-09-06T00:00:00,11.20002688,3.732529394,6.874377303,98.17943567,32.71935267,60.26079144
1599436800,2020-09-07T00:00:00,11.21551994,3.821157738,7.013113559,98.31524777,33.49626873,61.47695346
1599523200,2020-09-08T00:00:00,10.9851547,3.817917369,6.985566131,96.29586614,33.46786366,61.23547271
1599609600,2020-09-09T00:00:00,10.80879987,3.829829987,6.986762071,94.74993964,33.57228967,61.24595632
1599696000,2020-09-10T00:00:00,10.88640891,3.930648086,7.150446551,95.4302605,34.45606113,62.68081446
1599782400,2020-09-11T00:00:00,10.7048587,3.935610967,7.140374266,93.83879134,34.49956573,62.59252081
1599868800,2020-09-12T00:00:00,10.76377266,4.035891847,7.301398545,94.35523115,35.37862793,64.00405965
1599955200,2020-09-13T00:00:00,10.64531743,4.07326694,7.347680145,93.31685258,35.706258,64.40976415
1600041600,2020-09-14T00:00:00,10.64588571,4.073484386,7.34807239,93.32183417,35.70816413,64.41320257
1600128000,2020-09-15T00:00:00,10.65549086,4.077159646,7.354702115,93.40603285,35.74038146,64.47131874
1600214400,2020-09-16T00:00:00,10.713144,4.099219734,7.394495841,93.9114203,35.93376019,64.82015055
1600300800,2020-09-17T00:00:00,10.90531371,4.172750519,7.52713647,95.59598002,36.57833105,65.98287829
1600387200,2020-09-18T00:00:00,11.16473057,4.272012388,7.706192858,97.87002819,37.44846059,67.55248659
1600473600,2020-09-19T00:00:00,10.96295571,4.194806343,7.566922505,96.10126979,36.7716724,66.33164268
1600560000,2020-09-20T00:00:00,10.91800543,4.177606808,7.535896627,95.70723559,36.62090128,66.05966983
1600646400,2020-09-21T00:00:00,10.778274,4.124140727,7.439450293,94.48234988,36.15221761,65.21422127
1600732800,2020-09-22T00:00:00,10.65952457,4.078703085,7.357486291,93.44139239,35.75391124,64.49572483
1600819200,2020-09-23T00:00:00,10.68945429,4.090155229,7.378144573,93.70375627,35.85430074,64.67681533
1600905600,2020-09-24T00:00:00,10.44491314,3.996585323,7.209355797,91.56010861,35.03406694,63.19721291
1600992000,2020-09-25T00:00:00,10.66763657,4.081807017,7.363085408,93.51250219,35.78112031,64.54480669
1601078400,2020-09-26T00:00:00,10.84081886,4.148072554,7.482620411,95.0306181,36.36200401,65.59265052
1601164800,2020-09-27T00:00:00,10.95544543,4.191932648,7.561738707,96.03543463,36.74648159,66.28620151
1601251200,2020-09-28T00:00:00,10.76983055,4.126434566,7.415177436,94.40833463,36.17232541,65.00144541
1601337600,2020-09-29T00:00:00,10.88242609,4.175555996,7.472733181,95.39534708,36.60292386,65.50597906
1601424000,2020-09-30T00:00:00,10.997288,4.232867883,7.522889606,96.40222663,37.10531986,65.94565029
1601510400,2020-10-01T00:00:00,10.756154,4.179649093,7.368716971,94.28844598,36.63880395,64.59417297
1601596800,2020-10-02T00:00:00,10.29117886,4.044559833,7.036356733,90.21247388,35.45461149,61.68070312
1601683200,2020-10-03T00:00:00,10.17760657,4.04865293,6.945284277,89.21689923,35.49049158,60.88236198
1601769600,2020-10-04T00:00:00,10.11059772,4.072729721,6.885773203,88.62949958,35.70154873,60.3606879
1601856000,2020-10-05T00:00:00,10.12631659,4.117267734,6.903319843,88.76729125,36.09196896,60.51450175
1601942400,2020-10-06T00:00:00,9.916330773,4.071783192,6.767633957,86.92655555,35.69325146,59.32507927
1602028800,2020-10-07T00:00:00,9.772210286,4.050784751,6.68461157,85.66319536,35.50917913,58.59730502
1602115200,2020-10-08T00:00:00,10.14611657,4.205776696,6.916833136,88.94085787,36.86783852,60.63295927
1602201600,2020-10-09T00:00:00,10.28916139,4.229836433,6.974102251,90.1947887,37.07874617,61.13498033
1602288000,2020-10-10T00:00:00,10.29454467,4.196584282,6.937240802,90.24197855,36.78725782,60.81185287
1602374400,2020-10-11T00:00:00,10.21622809,4.122891479,6.850091458,89.55545541,36.14126671,60.04790172
1602460800,2020-10-12T00:00:00,10.41089074,4.159703772,6.946867849,91.26186825,36.46396326,60.89624357
1602547200,2020-10-13T00:00:00,10.90260446,4.306948678,7.265517848,95.57223067,37.75471211,63.68952946
1602633600,2020-10-14T00:00:00,11.00539474,4.298771011,7.320726194,96.47329032,37.68302668,64.17348582
1602720000,2020-10-15T00:00:00,11.02101189,4.253776788,7.316307193,96.61019019,37.28860732,64.13474886
1602806400,2020-10-16T00:00:00,11.19174479,4.306952941,7.457482598,98.1068348,37.75474948,65.37229246
1602892800,2020-10-17T00:00:00,11.39545036,4.372659941,7.621014336,99.89251787,38.33073705,66.80581167
1602979200,2020-10-18T00:00:00,11.24379637,4.308641344,7.538981138,98.56311898,37.76955002,66.08670866
1603065600,2020-10-19T00:00:00,11.05232143,4.229000759,7.431454492,96.88464964,37.07142065,65.14413007
1603152000,2020-10-20T00:00:00,10.87293257,4.160360373,7.310835476,95.31212692,36.46971903,64.08678379
1603238400,2020-10-21T00:00:00,10.72017514,4.101910093,7.208123129,93.9730553,35.95734387,63.18640735
1603324800,2020-10-22T00:00:00,10.62358886,4.064952836,7.143179615,93.12637992,35.63337656,62.61711251
1603411200,2020-10-23T00:00:00,10.41778029,3.986203353,7.004796286,91.32226198,34.94305859,61.40404425
1603497600,2020-10-24T00:00:00,10.40113286,3.97983347,6.993602746,91.17633063,34.8872202,61.30592167
1603584000,2020-10-25T00:00:00,10.36790486,3.967119287,6.971260619,90.88505398,34.77576767,61.11007058
1603670400,2020-10-26T00:00:00,10.20175371,3.903544109,6.859542491,89.42857306,34.21846766,60.13074948
1603756800,2020-10-27T00:00:00,9.703291371,3.712815162,6.524382114,85.05905216,32.54653771,57.19273361
1603843200,2020-10-28T00:00:00,9.53509968,3.585666084,6.316541215,83.58468379,31.43194889,55.37080029
1603929600,2020-10-29T00:00:00,9.391109417,3.462753787,6.117392912,82.32246515,30.3544997,53.62506627
1604016000,2020-10-30T00:00:00,9.35172601,3.37798404,5.985738748,81.9772302,29.6114081,52.47098587
1604102400,2020-10-31T00:00:00,9.208577153,3.21268687,5.732635758,80.72238732,28.1624131,50.25228506
1604188800,2020-11-01T00:00:00,9.616708296,3.246591358,5.833550144,84.30006492,28.45961985,51.13690057
1604275200,2020-11-02T00:00:00,9.774339696,3.183015753,5.771751408,85.68186177,27.90231609,50.59517285
1604361600,2020-11-03T00:00:00,10.4778169,3.290126136,6.025273858,91.84854291,28.84124571,52.81755064
1604448000,2020-11-04T00:00:00,11.13949659,3.432027419,6.32917874,97.64882709,30.08515235,55.48158084
1604534400,2020-11-05T00:00:00,11.74888212,3.497325109,6.54332003,102.9907007,30.65755191,57.35874339
1604620800,2020-11-06T00:00:00,12.46321284,3.571256676,6.892696777,109.2525238,31.30563602,60.42137995
1604707200,2020-11-07T00:00:00,12.97922396,3.611808183,7.240538249,113.7758772,31.66111054,63.47055829
1604793600,2020-11-08T00:00:00,13.24934053,3.573030352,7.442923771,116.1437191,31.32118406,65.24466978
1604880000,2020-11-09T00:00:00,14.51989427,3.828636167,8.260248908,127.2813932,33.56182464,72.40934192
1604966400,2020-11-10T00:00:00,14.91429335,3.824969435,8.537986401,130.7386955,33.52968206,74.84398879
1605052800,2020-11-11T00:00:00,15.17530556,3.782273315,8.742300228,133.0267285,33.15540788,76.6350038
1605139200,2020-11-12T00:00:00,15.58094047,3.828529576,9.087737376,136.5825242,33.56089027,79.66310583
1605225600,2020-11-13T00:00:00,15.52998213,3.778717437,9.093900026,136.1358233,33.12423705,79.71712763
1605312000,2020-11-14T00:00:00,15.59329467,3.764485397,9.092538708,136.6908211,32.99947899,79.70519432
1605398400,2020-11-15T00:00:00,15.85832816,3.80718578,9.212326805,139.0141046,33.37379055,80.75525678
1605484800,2020-11-16T00:00:00,15.639817,3.727664577,9.041199354,137.0986358,32.67670768,79.25515354
1605571200,2020-11-17T00:00:00,15.90204557,3.790165318,9.192790691,139.3973315,33.22458918,80.5840032
1605657600,2020-11-18T00:00:00,16.35205047,3.897421518,9.452933379,143.3420745,34.16479702,82.864414
1605744000,2020-11-19T00:00:00,16.10726326,3.839077829,9.311424692,141.1962698,33.65335625,81.62394885
1605830400,2020-11-20T00:00:00,16.66105766,3.971071684,9.631566898,146.0508314,34.81041438,84.43031543
1605916800,2020-11-21T00:00:00,17.18569368,4.096115802,9.934852983,150.6497908,35.90655112,87.08892125
1606003200,2020-11-22T00:00:00,17.66915021,4.211345014,10.21433368,154.8877708,36.91665039,89.538849
1606089600,2020-11-23T00:00:00,17.54126481,4.180864231,10.14040459,153.7667274,36.64945585,88.89078663
1606176000,2020-11-24T00:00:00,17.21266965,4.102545375,9.95044748,150.8862621,35.96291276,87.22562261
1606262400,2020-11-25T00:00:00,16.9936062,4.050332805,9.823809407,148.9659519,35.50521737,86.11551327
1606348800,2020-11-26T00:00:00,17.19701715,4.098814688,9.941398949,150.7490523,35.93020955,87.14630319
1606435200,2020-11-27T00:00:00,16.97793581,4.046597854,9.814750535,148.8285853,35.47247679,86.03610319
1606521600,2020-11-28T00:00:00,16.74321987,3.990654596,9.679063931,146.7710653,34.98207819,84.84667442
1606608000,2020-11-29T00:00:00,16.44954319,3.920658371,9.509292802,144.1966956,34.36849128,83.35846071
1606694400,2020-11-30T00:00:00,16.07431251,3.831224199,9.292376241,140.9074235,33.58451132,81.45697013
1606780800,2020-12-01T00:00:00,16.53558722,3.941166493,9.559033871,144.9509575,34.54826548,83.79449092
1606867200,2020-12-02T00:00:00,16.34180032,3.89497845,9.436636339,143.2522216,34.14338109,82.72155415
1606953600,2020-12-03T00:00:00,16.66917907,3.973007378,9.613460224,146.1220237,34.82738268,84.27159232
1607040000,2020-12-04T00:00:00,16.71250519,3.983333921,9.627105774,146.5018205,34.91790515,84.39120922
1607126400,2020-12-05T00:00:00,16.75583131,3.993660464,9.640751324,146.8816173,35.00842763,84.51082611
1607212800,2020-12-06T00:00:00,16.64359841,3.966910369,9.565103325,145.8977837,34.77393629,83.84769575
1607299200,2020-12-07T00:00:00,17.27390223,4.117139825,9.917598921,151.4230269,36.09084771,86.93767214
1607385600,2020-12-08T00:00:00,17.1376092,4.08465513,9.827408697,150.2282822,35.80608687,86.14706464
1607472000,2020-12-09T00:00:00,17.27390223,4.117139825,9.905564714,151.4230269,36.09084771,86.83218028
1607558400,2020-12-10T00:00:00,16.81395128,4.00751304,9.641809957,147.3910969,35.12985931,84.52010608
1607644800,2020-12-11T00:00:00,16.71173598,3.983150584,9.583195509,146.4950776,34.91629802,84.00629183
1607731200,2020-12-12T00:00:00,16.50732327,3.934429938,9.465976871,144.7031958,34.48921283,82.97875325
1607817600,2020-12-13T00:00:00,16.8441293,4.014705805,9.659115272,147.6556374,35.19291109,84.67180448
1607904000,2020-12-14T00:00:00,16.69615503,3.979436952,9.574260755,146.358495,34.88374432,83.92796978
1607990400,2020-12-15T00:00:00,16.5673931,3.94874725,9.500423374,145.2297679,34.6147184,83.28071129
1608076800,2020-12-16T00:00:00,16.57360043,3.950226734,9.503982914,145.2841814,34.62768755,83.31191423
1608163200,2020-12-17T00:00:00,16.5007045,3.93285239,9.462181396,144.6451757,34.47538405,82.94548212
1608249600,2020-12-18T00:00:00,16.75640374,3.993796901,9.608809838,146.8866352,35.00962363,84.23082704
1608336000,2020-12-19T00:00:00,17.13090099,4.083056264,9.823561932,150.169478,35.79207121,86.11334389
1608422400,2020-12-20T00:00:00,16.98423259,4.048098656,9.739456251,148.8837829,35.48563282,85.3760735
1608508800,2020-12-21T00:00:00,17.30521699,4.012484447,9.705093451,151.6975321,35.17343867,85.07484919
1608595200,2020-12-22T00:00:00,17.8496398,4.024354429,9.787616196,156.4699425,35.27749093,85.79824357
1608681600,2020-12-23T00:00:00,18.56493273,4.067881959,9.95045597,162.7402003,35.65905325,87.22569703
1608768000,2020-12-24T00:00:00,18.95093174,4.056007714,9.969436203,166.1238676,35.55496362,87.39207776
1608854400,2020-12-25T00:00:00,19.46891933,4.004562599,9.929981424,170.6645468,35.10399574,87.04621716
1608940800,2020-12-26T00:00:00,19.81843355,3.9214642,9.810272547,173.7283885,34.37555517,85.99684915
1609027200,2020-12-27T00:00:00,20.52252311,3.909534527,9.868223034,179.9004375,34.27097966,86.50484312
1609113600,2020-12-28T00:00:00,21.25283786,4.002115268,10.13297736,186.3023767,35.08254244,88.82567953
1609200000,2020-12-29T00:00:00,21.66977955,4.035456955,10.24789787,189.9572875,35.37481567,89.83307273
1609286400,2020-12-30T00:00:00,22.29838171,4.104114396,10.45530147,195.4676141,35.9766668,91.6511727
1609372800,2020-12-31T00:00:00,23.91547683,4.259916433,10.92286696,209.6430699,37.34242745,95.74985181
1609459200,2021-01-01T00:00:00,24.51124622,4.277474115,11.0066914,214.8655844,37.49633809,96.48465683
1609545600,2021-01-02T00:00:00,25.30882089,4.330611896,11.18190737,221.8571239,37.96214388,98.02059997
1609632000,2021-01-03T00:00:00,26.27171389,4.367876134,11.40325497,230.297844,38.28880219,99.96093304
1609718400,2021-01-04T00:00:00,27.38328381,4.419120858,11.67228653,240.0418659,38.73801344,102.3192637
1609804800,2021-01-05T00:00:00,28.24512577,4.438831679,11.84800622,247.5967725,38.91079849,103.8596226
1609891200,2021-01-06T00:00:00,29.20298876,4.458542499,12.03969804,255.9933995,39.08358355,105.539993
1609977600,2021-01-07T00:00:00,29.49630276,4.466425975,12.1505644,258.56459,39.1526901,106.5118475
1610064000,2021-01-08T00:00:00,29.68573017,4.462482105,12.21970048,260.2251106,39.11811814,107.1178944
1610150400,2021-01-09T00:00:00,29.75288076,4.439859216,12.23842188,260.8137527,38.91980589,107.2820062
1610236800,2021-01-10T00:00:00,30.2327475,4.511467098,12.4358082,265.0202646,39.54752058,109.0122947
1610323200,2021-01-11T00:00:00,30.17000339,4.502104139,12.40999931,264.4702497,39.46544488,108.7860539
1610409600,2021-01-12T00:00:00,30.35429279,4.529604635,12.48580412,266.0857306,39.70651423,109.4505589
1610496000,2021-01-13T00:00:00,30.12731682,4.495734256,12.3924408,264.0960592,39.40960649,108.632136
1610582400,2021-01-14T00:00:00,29.99177125,4.475507534,12.33668607,262.9078668,39.23229905,108.1433901
1610668800,2021-01-15T00:00:00,30.61872665,4.56906465,12.5945752,268.4037578,40.05242072,110.4040462
1610755200,2021-01-16T00:00:00,31.08387881,4.638476755,12.78590889,272.4812816,40.66088724,112.0812773
1610841600,2021-01-17T00:00:00,30.32286359,4.524914628,12.47287616,265.8102222,39.66540163,109.3372325
1610928000,2021-01-18T00:00:00,30.05942975,4.485603841,12.36451642,263.5009612,39.32080327,108.387351
1611014400,2021-01-19T00:00:00,30.08871605,4.489974075,12.37656292,263.7576849,39.35911274,108.4929506
1611100800,2021-01-20T00:00:00,29.76673818,4.441927083,12.24412193,260.9352269,38.93793281,107.3319729
1611187200,2021-01-21T00:00:00,29.23989907,4.363309773,12.0274142,256.3169553,38.24877347,105.4323129
1611273600,2021-01-22T00:00:00,28.83011945,4.302160607,11.85885722,252.7248271,37.71273988,103.9547424
1611360000,2021-01-23T00:00:00,29.12361103,4.345956746,11.97958078,255.2975743,38.09665684,105.0130051
1611446400,2021-01-24T00:00:00,29.34190111,4.378530978,12.06937128,257.2111051,38.38220255,105.8001087
1611532800,2021-01-25T00:00:00,29.23852762,4.363105118,12.02685007,256.3049331,38.24697946,105.4273677
1611619200,2021-01-26T00:00:00,29.6391642,4.422889918,12.1916462,259.8169134,38.77105302,106.8719706
1611705600,2021-01-27T00:00:00,29.7120228,4.433762207,12.22161554,260.4555919,38.86635951,107.1346819
1611792000,2021-01-28T00:00:00,30.22483306,4.510286069,12.43255271,264.9508866,39.53716768,108.983757
1611878400,2021-01-29T00:00:00,30.593469,4.565295589,12.58418583,268.1823493,40.01938114,110.312973
1611964800,2021-01-30T00:00:00,30.01974324,4.479681641,12.34819194,263.1530692,39.26888926,108.2442506
1612051200,2021-01-31T00:00:00,30.16763191,4.501750256,12.40902383,264.4494613,39.46234275,108.7775029
1612137600,2021-02-01T00:00:00,29.54653378,4.409067188,12.153544,259.0049151,38.64988297,106.5379667
1612224000,2021-02-02T00:00:00,29.30992904,4.373759961,12.03861199,256.930838,38.34037982,105.5304727
1612310400,2021-02-03T00:00:00,29.54656235,4.409071451,12.11868489,259.0051655,38.64992034,106.2323918
1612396800,2021-02-04T00:00:00,29.99019979,4.475273034,12.28275518,262.8940914,39.23024342,107.6706319
1612483200,2021-02-05T00:00:00,30.49298128,4.550300357,12.47011778,267.3014739,39.88793293,109.3130525
1612569600,2021-02-06T00:00:00,31.30425464,4.671362233,12.78501517,274.4130962,40.94916133,112.073443
1612656000,2021-02-07T00:00:00,31.79452159,4.74452208,12.96819946,278.7107763,41.59048056,113.6792365
1612742400,2021-02-08T00:00:00,33.20686412,4.95527821,13.52995559,291.0913709,43.43796879,118.6035907
1612828800,2021-02-09T00:00:00,33.03517498,4.929657981,13.46000178,289.5863438,43.21338186,117.9903756
1612915200,2021-02-10T00:00:00,32.95220189,4.917276362,13.42619485,288.8590018,43.10484459,117.6940241
1613001600,2021-02-11T00:00:00,32.1472715,4.797161015,13.09823036,281.802982,42.05191346,114.8190873
1613088000,2021-02-12T00:00:00,31.47191514,4.696381289,12.82306009,275.8828081,41.16847838,112.4069448
1613174400,2021-02-13T00:00:00,31.4179712,4.688331531,12.80108093,275.4099356,41.0979142,112.2142755
1613260800,2021-02-14T00:00:00,31.1743949,4.651983976,12.7018371,273.2747457,40.77929153,111.344304
1613347200,2021-02-15T00:00:00,30.86993167,4.606550598,12.57778522,270.605821,40.38102254,110.2568652
1613433600,2021-02-16T00:00:00,30.20017542,4.506606545,12.30489669,264.7347377,39.50491298,107.8647243
1613520000,2021-02-17T00:00:00,32.3185775,4.483889856,12.32250795,283.3046503,39.30577848,108.0191047
1613606400,2021-02-18T00:00:00,34.85134688,4.520233148,12.57752749,305.5069068,39.62436377,110.254606
1613692800,2021-02-19T00:00:00,37.75299104,4.571187944,12.89088189,330.9427195,40.07103351,113.0014706
1613779200,2021-02-20T00:00:00,39.95076449,4.530180227,12.94717916,350.2084015,39.71155987,113.4949725
1613865600,2021-02-21T00:00:00,42.18361453,4.507041437,13.04650407,369.7815649,39.50872524,114.3656547
1613952000,2021-02-22T00:00:00,43.91233367,4.428893127,12.9864095,384.9355169,38.82367715,113.8388657
1614038400,2021-02-23T00:00:00,46.29806246,4.463948799,13.22849403,405.8488155,39.13097517,115.9609787
1614124800,2021-02-24T00:00:00,47.42492827,4.569115813,13.61925417,415.7269212,40.05286922,119.3863821
1614211200,2021-02-25T00:00:00,48.42025141,4.665009405,13.9050861,424.4519238,40.89347244,121.8919848
1614297600,2021-02-26T00:00:00,47.83852882,4.608963819,13.73802991,419.3525437,40.40217684,120.4275702
1614384000,2021-02-27T00:00:00,48.36422548,4.659611633,13.88899685,423.9608006,40.84615557,121.7509464
1614470400,2021-02-28T00:00:00,47.88632345,4.613568554,13.75175534,419.7715114,40.44254194,120.5478873
1614556800,2021-03-01T00:00:00,47.74298382,4.599758615,13.71059178,418.5149962,40.32148401,120.1870475
1614643200,2021-03-02T00:00:00,48.50765362,4.673430099,13.93018583,425.2180917,40.96728825,122.112009
1614729600,2021-03-03T00:00:00,48.17313548,4.641201223,13.83412058,422.2857056,40.68476992,121.269901
1614816000,2021-03-04T00:00:00,46.83501864,4.512281454,13.44984687,410.5557734,39.55465923,117.9013576
1614902400,2021-03-05T00:00:00,47.31292067,4.558324533,13.58708839,414.7450626,39.95827286,119.1044168
1614988800,2021-03-06T00:00:00,46.98720913,4.526944122,13.49355217,411.8898752,39.68319217,118.2844783
1615075200,2021-03-07T00:00:00,47.61544297,4.587470796,13.67396523,417.3969731,40.213769,119.8659792
1615161600,2021-03-08T00:00:00,48.71613556,4.693516121,13.99005664,427.0456443,41.14336232,122.6368365
1615248000,2021-03-09T00:00:00,48.48778345,4.671515724,13.92447961,425.0439097,40.95050683,122.0619883
1615334400,2021-03-10T00:00:00,48.25398806,4.648990899,13.85733942,422.9944593,40.75305422,121.4734374
1615420800,2021-03-11T00:00:00,48.36502206,4.659688379,13.88922561,423.9677834,40.84682833,121.7529517
1615507200,2021-03-12T00:00:00,48.32178562,4.655522799,13.87680919,423.5887728,40.81031286,121.6441093
1615593600,2021-03-13T00:00:00,47.89167822,4.614084455,13.75329309,419.8184513,40.44706433,120.5613672
1615680000,2021-03-14T00:00:00,48.41069248,4.664088458,13.90234102,424.3681303,40.88539942,121.8679213
1615766400,2021-03-15T00:00:00,48.08042275,4.632268891,13.8074958,421.4729858,40.6064691,121.0365082
1615852800,2021-03-16T00:00:00,48.50508687,4.673182808,13.92944873,425.1955915,40.9651205,122.1055475
1615939200,2021-03-17T00:00:00,47.89167822,4.614084455,13.75329309,419.8184513,40.44706433,120.5613672
1616025600,2021-03-18T00:00:00,48.83535661,4.705002375,14.02429394,428.090736,41.24405082,122.9369607
1616112000,2021-03-19T00:00:00,48.77034706,4.698739083,14.00562482,427.5208624,41.18914681,122.7733072
1616198400,2021-03-20T00:00:00,49.43070951,4.762361162,14.19526442,433.3095996,41.74685795,124.4356879
1616284800,2021-03-21T00:00:00,49.52674131,4.771613267,14.22284235,434.1514144,41.8279619,124.677436
1616371200,2021-03-22T00:00:00,49.80687094,4.798602126,14.30328858,436.6070307,42.06454624,125.3826277
1616457600,2021-03-23T00:00:00,50.52086959,4.86739174,14.50833114,442.8659428,42.667556,127.1800308
1616544000,2021-03-24T00:00:00,51.41533721,4.95356849,14.76519989,450.706846,43.42298138,129.4317422
1616630400,2021-03-25T00:00:00,51.65107979,4.976280915,14.83289927,452.7733655,43.6220785,130.025195
1616716800,2021-03-26T00:00:00,51.18034695,4.930928546,14.69771656,448.6469214,43.22451964,128.8401834
1616803200,2021-03-27T00:00:00,51.420869,4.954101445,14.76678848,450.7553376,43.42765327,129.4456678
1616889600,2021-03-28T00:00:00,51.56518222,4.968005184,14.80823163,452.0203874,43.54953345,129.8089585
1616976000,2021-03-29T00:00:00,51.56518222,4.968005184,14.80823163,452.0203874,43.54953345,129.8089585
1617062400,2021-03-30T00:00:00,50.84366035,4.898490751,14.60102858,445.6955266,42.94016993,127.9926166
1617148800,2021-03-31T00:00:00,51.08418239,4.92166365,14.6701005,447.8039428,43.14330356,128.598101
1617235200,2021-04-01T00:00:00,50.65128697,4.879956696,14.54578376,444.0091816,42.7777004,127.5083404
1617321600,2021-04-02T00:00:00,51.22703523,4.935426689,14.71112427,449.0561908,43.26395036,128.9577153
1617408000,2021-04-03T00:00:00,50.24671429,4.840978473,14.42960059,440.4626975,42.43601729,126.4898788
1617494400,2021-04-04T00:00:00,50.02991254,4.820090886,14.36734055,438.5622134,42.25291671,125.9441073
1617580800,2021-04-05T00:00:00,50.70691461,4.885316095,14.56175862,444.4968134,42.82468089,127.6483761
1617667200,2021-04-06T00:00:00,51.01359681,4.91486314,14.64983009,447.1851896,43.08369028,128.4204105
1617753600,2021-04-07T00:00:00,51.45286485,4.957184059,14.77597689,451.0358132,43.45467546,129.5262134
1617840000,2021-04-08T00:00:00,51.29868291,4.942329527,14.73169969,449.6842544,43.32446063,129.1380795
1617926400,2021-04-09T00:00:00,51.91788888,5.001986418,14.90952017,455.1122139,43.84741294,130.6968538
1618012800,2021-04-10T00:00:00,53.24126904,5.129486394,15.28956188,466.7129644,44.96507773,134.0282994
1618099200,2021-04-11T00:00:00,53.19033236,5.124578941,15.27493414,466.2664534,44.922059,133.9000726
1618185600,2021-04-12T00:00:00,52.57953471,5.065732142,15.09952832,460.9122012,44.40620796,132.3624652
1618272000,2021-04-13T00:00:00,52.47774985,5.055925764,15.07029825,460.0199552,44.32024525,132.1062344
1618358400,2021-04-14T00:00:00,51.35798366,4.948042809,14.74872938,450.2040847,43.37454326,129.2873618
1618444800,2021-04-15T00:00:00,53.32734363,5.137779179,15.31428035,467.4674942,45.03777229,134.2449815
1618531200,2021-04-16T00:00:00,50.93393909,4.907188583,14.62695438,446.4869101,43.01641512,128.2198821
1618617600,2021-04-17T00:00:00,47.66354738,4.592105376,13.68777961,417.8186563,40.25439572,119.9870761
1618704000,2021-04-18T00:00:00,46.71593036,4.500807991,13.41564769,409.5118455,39.45408285,117.6015676
1618790400,2021-04-19T00:00:00,44.41851337,4.279465236,12.75588695,389.3726882,37.51379226,111.818105
1618876800,2021-04-20T00:00:00,43.83108198,4.222869641,12.58719133,384.2232646,37.01767527,110.3393192
1618963200,2021-04-21T00:00:00,42.19924945,4.065652074,12.11856981,369.9186207,35.63950608,106.231383
1619049600,2021-04-22T00:00:00,40.82780913,3.933521782,11.72472643,357.8965749,34.48125194,102.7789519
1619136000,2021-04-23T00:00:00,42.48792015,4.093463816,12.20146882,372.4491081,35.88330381,106.9580757
1619222400,2021-04-24T00:00:00,45.2893492,4.3633652,13.00596923,397.0064351,38.24925934,114.0103263
1619308800,2021-04-25T00:00:00,46.17129286,4.448335338,13.25924141,404.7375532,38.99410758,116.2305102
1619395200,2021-04-26T00:00:00,47.05319227,4.533301213,13.51250088,412.4682834,39.73891844,118.4505827
1619481600,2021-04-27T00:00:00,47.77949361,4.60327612,13.72107647,418.8350409,40.35231847,120.2789564
1619568000,2021-04-28T00:00:00,49.90648734,4.808199587,14.33189592,437.480268,42.14867758,125.6333996
1619654400,2021-04-29T00:00:00,48.81707959,4.70324149,14.01904524,427.9305197,41.2286149,122.8909505
1619740800,2021-04-30T00:00:00,49.33587258,4.753224176,14.16802962,432.478259,41.66676312,124.1969476
1619827200,2021-05-01T00:00:00,48.81530942,4.703070945,14.01853689,427.9150024,41.2271199,122.8864944
1619913600,2021-05-02T00:00:00,49.88790054,4.806408856,14.32655825,437.3173361,42.13298004,125.5866096
1620000000,2021-05-03T00:00:00,51.99852019,5.009754775,14.93267547,455.819028,43.91551036,130.8998331
1620086400,2021-05-04T00:00:00,52.83789123,5.090623289,15.17372185,463.1769545,44.62440375,133.0128458
1620172800,2021-05-05T00:00:00,52.58918214,5.066661616,15.10229882,460.9967706,44.41435573,132.3867514
1620259200,2021-05-06T00:00:00,53.96739336,5.199444246,15.49808664,473.0781702,45.57832826,135.8562275
1620345600,2021-05-07T00:00:00,54.24309756,5.226006741,15.57726199,475.4949932,45.81117509,136.5502786
1620432000,2021-05-08T00:00:00,54.99404853,5.298356497,15.79291634,482.0778295,46.44539305,138.4407047
1620518400,2021-05-09T00:00:00,55.03940918,5.302726731,15.80594279,482.4754608,46.48370252,138.5548945
